source,target,probability_mean,symbolic_confidence,neurosymbolic_score,confidence_label,path_distance,key_relation,ontology_path,known_positive,explanation,explanation_blocks,probability_std,numeric_score_target,source_type,target_type,score_final,sym_base_score,path_length,sym_category,top5_influent_nodes,best_ontology_path
plan,BLockGame,0.0817398406458619,0.0796690798158251,0.08039384610633799,Weak,9,domain,plan --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'plan' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9). Ontological path: [plan --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'plan' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9)."", ""path"": ""Ontological path: [plan --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.16211906138502227,0.12935257077791257,AnnotationProperty,Badge,0.09126238667227204,0.1111111111111111,9,indirect,,N/A
workInfoHomepage,BLockGame,0.0817398406458619,0.0796690798158251,0.08039384610633799,Weak,9,domain,workInfoHomepage --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'workInfoHomepage' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9). Ontological path: [workInfoHomepage --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'workInfoHomepage' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9)."", ""path"": ""Ontological path: [workInfoHomepage --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.16211906138502227,0.12935257077791257,AnnotationProperty,Badge,0.09126238667227204,0.1111111111111111,9,indirect,,N/A
pastProject,BLockGame,0.0817398406458619,0.0796690798158251,0.08039384610633799,Weak,9,domain,pastProject --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'pastProject' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9). Ontological path: [pastProject --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'pastProject' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9)."", ""path"": ""Ontological path: [pastProject --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.16211906138502227,0.12935257077791257,AnnotationProperty,Badge,0.09126238667227204,0.1111111111111111,9,indirect,,N/A
detects,Tiny_stash,0.08142390827141996,0.0796690798158251,0.0802832697752833,Weak,9,onProperty(rev),detects --onProperty(rev)--> _:b5 --domain(rev)--> has_host --range--> EducationalInstitution --domain(rev)--> offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'detects' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9). Ontological path: [detects --onProperty(rev)--> _:b5 --domain(rev)--> has_host --range--> EducationalInstitution --domain(rev)--> offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'detects' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9)."", ""path"": ""Ontological path: [detects --onProperty(rev)--> _:b5 --domain(rev)--> has_host --range--> EducationalInstitution --domain(rev)--> offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.1631056607752406,0.0415518252487452,unknown,Reward,0.07344949166688501,0.1111111111111111,9,indirect,,N/A
Stimulus,Tiny_stash,0.08142390827141996,0.0796690798158251,0.0802832697752833,Weak,9,allValuesFrom(rev),Stimulus --allValuesFrom(rev)--> _:b5 --domain(rev)--> has_host --range--> EducationalInstitution --domain(rev)--> offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'Stimulus' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9). Ontological path: [Stimulus --allValuesFrom(rev)--> _:b5 --domain(rev)--> has_host --range--> EducationalInstitution --domain(rev)--> offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'Stimulus' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9)."", ""path"": ""Ontological path: [Stimulus --allValuesFrom(rev)--> _:b5 --domain(rev)--> has_host --range--> EducationalInstitution --domain(rev)--> offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.1631056607752406,0.0415518252487452,unknown,Reward,0.07344949166688501,0.1111111111111111,9,indirect,,N/A
aboutEducationalTopic,Tiny_stash,0.11753086800737411,0.060224635371380675,0.08028181679397838,Weak,12,domain,aboutEducationalTopic --domain--> COntentKnowledge --subClassOf--> Knowledge --range(rev)--> hasKnowledge --domain--> Agent --domain(rev)--> hasObjective --propertyPredicate(rev)--> _:b280 --argument2--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'aboutEducationalTopic' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 11 intermediate concept(s) (confidence: 0.06, path length: 12). Ontological path: [aboutEducationalTopic --domain--> COntentKnowledge --subClassOf--> Knowledge --range(rev)--> hasKnowledge --domain--> Agent --domain(rev)--> hasObjective --propertyPredicate(rev)--> _:b280 --argument2--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'aboutEducationalTopic' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 11 intermediate concept(s) (confidence: 0.06, path length: 12)."", ""path"": ""Ontological path: [aboutEducationalTopic --domain--> COntentKnowledge --subClassOf--> Knowledge --range(rev)--> hasKnowledge --domain--> Agent --domain(rev)--> hasObjective --propertyPredicate(rev)--> _:b280 --argument2--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.15816916477168969,0.0415518252487452,ObjectProperty,Reward,0.10233505945564833,0.08333333333333333,12,indirect,,N/A
requiresKnowledge,Tiny_stash,0.11753086204690963,0.060224635371380675,0.08028181470781581,Weak,12,domain,requiresKnowledge --domain--> GamificationKnowledge --subClassOf--> Knowledge --range(rev)--> hasKnowledge --domain--> Agent --domain(rev)--> hasObjective --propertyPredicate(rev)--> _:b280 --argument2--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'requiresKnowledge' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 11 intermediate concept(s) (confidence: 0.06, path length: 12). Ontological path: [requiresKnowledge --domain--> GamificationKnowledge --subClassOf--> Knowledge --range(rev)--> hasKnowledge --domain--> Agent --domain(rev)--> hasObjective --propertyPredicate(rev)--> _:b280 --argument2--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'requiresKnowledge' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 11 intermediate concept(s) (confidence: 0.06, path length: 12)."", ""path"": ""Ontological path: [requiresKnowledge --domain--> GamificationKnowledge --subClassOf--> Knowledge --range(rev)--> hasKnowledge --domain--> Agent --domain(rev)--> hasObjective --propertyPredicate(rev)--> _:b280 --argument2--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.15816915186993932,0.0415518252487452,ObjectProperty,Reward,0.10233505468727674,0.08333333333333333,12,indirect,,N/A
Map,Stash,0.09584382817310053,0.07189130203804733,0.08027468618531594,Weak,10,subClassOf,Map --subClassOf--> Image --subClassOf--> Document --first(rev)--> _:b54 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'Map' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10). Ontological path: [Map --subClassOf--> Image --subClassOf--> Document --first(rev)--> _:b54 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'Map' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10)."", ""path"": ""Ontological path: [Map --subClassOf--> Image --subClassOf--> Document --first(rev)--> _:b54 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.15834796929568035,0.9172442572270822,Class,Reward,0.2601239139838969,0.1,10,indirect,,N/A
LegalDecision,Stash,0.09584381625217156,0.07189130203804733,0.08027468201299082,Weak,10,subClassOf,LegalDecision --subClassOf--> LegalDocument --subClassOf--> Document --first(rev)--> _:b54 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'LegalDecision' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10). Ontological path: [LegalDecision --subClassOf--> LegalDocument --subClassOf--> Document --first(rev)--> _:b54 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'LegalDecision' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10)."", ""path"": ""Ontological path: [LegalDecision --subClassOf--> LegalDocument --subClassOf--> Document --first(rev)--> _:b54 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.15834794286264745,0.9172442572270822,Class,Reward,0.2601239044471537,0.1,10,indirect,,N/A
Active,BLockGame,0.10734222638188315,0.06552766567441097,0.08016276192202623,Weak,11,subClassOf,Active --subClassOf--> ProcessingPole --range(rev)--> hasProcessingPole --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'Active' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 10 intermediate concept(s) (confidence: 0.07, path length: 11). Ontological path: [Active --subClassOf--> ProcessingPole --range(rev)--> hasProcessingPole --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'Active' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 10 intermediate concept(s) (confidence: 0.07, path length: 11)."", ""path"": ""Ontological path: [Active --subClassOf--> ProcessingPole --range(rev)--> hasProcessingPole --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.15782312159867978,0.12935257077791257,Class,Badge,0.11174429526108905,0.09090909090909091,11,indirect,,N/A
Global,BLockGame,0.10734222638188315,0.06552766567441097,0.08016276192202623,Weak,11,subClassOf,Global --subClassOf--> UnderstandingPole --range(rev)--> hasUnderstandingPole --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'Global' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 10 intermediate concept(s) (confidence: 0.07, path length: 11). Ontological path: [Global --subClassOf--> UnderstandingPole --range(rev)--> hasUnderstandingPole --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'Global' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 10 intermediate concept(s) (confidence: 0.07, path length: 11)."", ""path"": ""Ontological path: [Global --subClassOf--> UnderstandingPole --range(rev)--> hasUnderstandingPole --domain--> Person --range(rev)--> isComposedOf --domain--> Audience --range(rev)--> hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.15782312159867978,0.12935257077791257,Class,Badge,0.11174429526108905,0.09090909090909091,11,indirect,,N/A
objectives the teacher can choose from for each resource to prompt a desired learners’ behaviours when learners interact with that resource.,Stash,0.09504155080498049,0.07189130203804733,0.07999388910647394,Weak,10,isDefinedBy(rev),objectives the teacher can choose from for each resource to prompt a desired learners’ behaviours when learners interact with that resource. --isDefinedBy(rev)--> BehaviouralObjective --classPredicate(rev)--> _:b256 --argument1--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'objectives the teacher can choose from for each resource to prompt a desired learners’ behaviours when learners interact with that resource.' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10). Ontological path: [objectives the teacher can choose from for each resource to prompt a desired learners’ behaviours when learners interact with that resource. --isDefinedBy(rev)--> BehaviouralObjective --classPredicate(rev)--> _:b256 --argument1--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'objectives the teacher can choose from for each resource to prompt a desired learners’ behaviours when learners interact with that resource.' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10)."", ""path"": ""Ontological path: [objectives the teacher can choose from for each resource to prompt a desired learners’ behaviours when learners interact with that resource. --isDefinedBy(rev)--> BehaviouralObjective --classPredicate(rev)--> _:b256 --argument1--> o --first(rev)--> _:b71 --rest--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.15848254612068735,0.9172442572270822,unknown,Reward,0.2594820920894009,0.1,10,indirect,,N/A
has_Place,Stash,0.0949456169523473,0.07189130203804733,0.07996031225805232,Weak,10,subPropertyOf(rev),has_Place --subPropertyOf(rev)--> indexKey --domain--> Resource --domain(rev)--> hasName --range--> string --range(rev)--> has_TeachingLanguage --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'has_Place' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10). Ontological path: [has_Place --subPropertyOf(rev)--> indexKey --domain--> Resource --domain(rev)--> hasName --range--> string --range(rev)--> has_TeachingLanguage --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'has_Place' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10)."", ""path"": ""Ontological path: [has_Place --subPropertyOf(rev)--> indexKey --domain--> Resource --domain(rev)--> hasName --range--> string --range(rev)--> has_TeachingLanguage --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.15817385329302042,0.9172442572270822,unknown,Reward,0.2594053450072943,0.1,10,indirect,,N/A
greaterThan,BLockGame,0.08040154411040583,0.0796690798158251,0.07992544231892836,Weak,9,builtin(rev),greaterThan --builtin(rev)--> _:b104 --first(rev)--> _:b103 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'greaterThan' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9). Ontological path: [greaterThan --builtin(rev)--> _:b104 --first(rev)--> _:b103 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'greaterThan' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 8 intermediate concept(s) (confidence: 0.08, path length: 9)."", ""path"": ""Ontological path: [greaterThan --builtin(rev)--> _:b104 --first(rev)--> _:b103 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.16296990185376162,0.12935257077791257,unknown,Badge,0.09019174944390718,0.1111111111111111,9,indirect,,N/A
Representes the numeric value equivaent to the teache's gamification experience level,Stash,0.09476128877177212,0.07189130203804733,0.079895797394851,Weak,10,description(rev),Representes the numeric value equivaent to the teache's gamification experience level --description(rev)--> experienceLevel --domain--> Teacher --domain(rev)--> designLesson --range--> Lesson --range(rev)--> consists_of --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'Representes the numeric value equivaent to the teache's gamification experience level' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10). Ontological path: [Representes the numeric value equivaent to the teache's gamification experience level --description(rev)--> experienceLevel --domain--> Teacher --domain(rev)--> designLesson --range--> Lesson --range(rev)--> consists_of --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'Representes the numeric value equivaent to the teache's gamification experience level' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10)."", ""path"": ""Ontological path: [Representes the numeric value equivaent to the teache's gamification experience level --description(rev)--> experienceLevel --domain--> Teacher --domain(rev)--> designLesson --range--> Lesson --range(rev)--> consists_of --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.15861565811001993,0.9172442572270822,unknown,Reward,0.25925788246283415,0.1,10,indirect,,N/A
unsignedInt,Stash,0.09476128877177212,0.07189130203804733,0.079895797394851,Weak,10,range(rev),unsignedInt --range(rev)--> experienceLevel --domain--> Teacher --domain(rev)--> designLesson --range--> Lesson --range(rev)--> consists_of --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'unsignedInt' (neuro-symbolic score: 0.080 — Weak confidence, novel). The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10). Ontological path: [unsignedInt --range(rev)--> experienceLevel --domain--> Teacher --domain(rev)--> designLesson --range--> Lesson --range(rev)--> consists_of --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'unsignedInt' (neuro-symbolic score: 0.080 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 9 intermediate concept(s) (confidence: 0.07, path length: 10)."", ""path"": ""Ontological path: [unsignedInt --range(rev)--> experienceLevel --domain--> Teacher --domain(rev)--> designLesson --range--> Lesson --range(rev)--> consists_of --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Functions --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.15861565811001993,0.9172442572270822,unknown,Reward,0.25925788246283415,0.1,10,indirect,,N/A
